# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0.95	3.69881e-06	0.85323	8.8e-07	1.7e-06 1e-08	0.0367497	-0.00616107	0.847069	0.847069	1e-07    1e-05	2	1e-08	1e-05	0	624.969  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0	5.00562e-07	2.65713e-18	9.1e-07	1.7e-06 1e-08	0.190926	0.000166574	0.190926	0.000166574	1e-07    1e-05	2	1e-08	1e-05	0	625.902  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.01	5.00594e-07	0.0093501	9.1e-07	1.7e-06 1e-08	0.190326	0.000366598	0.19581	0.00971669	1e-07    1e-05	2	1e-08	1e-05	0	625.902  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.02	5.00693e-07	0.0187006	9.1e-07	1.7e-06 1e-08	0.189303	0.000477454	0.19665	0.0191781	1e-07    1e-05	2	1e-08	1e-05	0	625.897  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.03	5.00942e-07	0.0280508	9.1e-07	1.7e-06 1e-08	0.206365	-0.000333788	0.175467	0.027717	1e-07    1e-05	2	1e-08	1e-05	0	625.896  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.04	5.0116e-07	0.0374008	9.1e-07	1.7e-06 1e-08	0.196568	-0.000567387	0.199255	0.0368334	1e-07    1e-05	2	1e-08	1e-05	0	625.899  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.05	5.01624e-07	0.0467494	9.1e-07	1.7e-06 1e-08	0.17346	-0.00104449	0.204676	0.0457049	1e-07    1e-05	2	1e-08	1e-05	0	625.884  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.06	5.02077e-07	0.0560985	9.1e-07	1.7e-06 1e-08	0.196557	-0.00129162	0.201208	0.0548069	1e-07    1e-05	2	1e-08	1e-05	0	625.882  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.07	5.02553e-07	0.0654478	9.1e-07	1.7e-06 1e-08	0.194865	-0.000637667	0.200924	0.0648101	1e-07    1e-05	2	1e-08	1e-05	0	625.828  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.08	5.03145e-07	0.0747959	9.1e-07	1.7e-06 1e-08	0.196282	-0.00121834	0.202785	0.0735776	1e-07    1e-05	2	1e-08	1e-05	0	625.896  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.09	5.0386e-07	0.0841427	9.1e-07	1.7e-06 1e-08	0.199327	-0.00206684	0.21017	0.0820759	1e-07    1e-05	2	1e-08	1e-05	0	625.897  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.1	5.04649e-07	0.0934892	9.1e-07	1.7e-06 1e-08	0.193402	-0.00213188	0.202581	0.0913573	1e-07    1e-05	2	1e-08	1e-05	0	625.891  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0.1	5.04649e-07	0.0934892	9.1e-07	1.7e-06 1e-08	0.193402	-0.00213188	0.202581	0.0913573	1e-07    1e-05	2	1e-08	1e-05	0	625.891  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.185	5.14915e-07	0.17289	9.1e-07	1.7e-06 1e-08	0.192638	0.00240315	0.247482	0.175293	1e-07    1e-05	2	1e-08	1e-05	0	625.878  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.27	5.32434e-07	0.252164	9.1e-07	1.7e-06 1e-08	0.185049	0.00704457	0.271665	0.259209	1e-07    1e-05	2	1e-08	1e-05	0	625.86  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.355	5.58682e-07	0.331248	9.1e-07	1.7e-06 1e-08	0.179121	-0.00129183	0.33064	0.329956	1e-07    1e-05	2	1e-08	1e-05	0	625.724  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.44	5.96621e-07	0.410049	9.1e-07	1.7e-06 1e-08	0.179264	-0.00106998	0.408979	0.408979	1e-07    1e-05	2	1e-08	1e-05	0	625.471  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.525	6.51524e-07	0.488436	9.1e-07	1.7e-06 1e-08	0.158361	0.0033233	0.49176	0.49176	1e-07    1e-05	2	1e-08	1e-05	0	625.294  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.61	7.32929e-07	0.566226	9.1e-07	1.7e-06 1e-08	0.149633	-0.00229911	0.563926	0.563926	1e-07    1e-05	2	1e-08	1e-05	0	625.228  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.695	8.60968e-07	0.643101	9.1e-07	1.7e-06 1e-08	0.118015	-0.00331519	0.639786	0.639786	1e-07    1e-05	2	1e-08	1e-05	0	625.101  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.78	1.0857e-06	0.718461	9.1e-07	1.7e-06 1e-08	0.104877	0.00101982	0.719481	0.719481	1e-07    1e-05	2	1e-08	1e-05	0	625.039  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.865	1.57927e-06	0.790782	9.1e-07	1.7e-06 1e-08	0.0760963	0.00282325	0.793606	0.793606	1e-07    1e-05	2	1e-08	1e-05	0	624.993  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.95	3.69881e-06	0.85323	9.1e-07	1.7e-06 1e-08	0.0362898	-0.00248505	0.850745	0.850745	1e-07    1e-05	2	1e-08	1e-05	0	624.964  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
