#angle	Current(A)	Field(Oe)	Temperature(K)	V	V	
9.001440E+1		1.000100E-4	-2.480000E-1	4.466272E+2	7.295727E-3		7.295727E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000100E-4	-2.480000E-1	4.466272E+2	7.349791E-3		7.349791E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000100E-4	-2.480000E-1	4.466272E+2	6.889825E-3		6.889825E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000099E-4	-2.480000E-1	4.466272E+2	6.686012E-3		6.686012E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000099E-4	-2.480000E-1	4.466272E+2	5.944788E-3		5.944788E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000099E-4	-2.480000E-1	4.466272E+2	6.104510E-3		6.104510E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000099E-4	-2.480000E-1	4.466272E+2	6.344329E-3		6.344329E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000099E-4	-2.480000E-1	4.466272E+2	6.021128E-3		6.021128E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000098E-4	-2.480000E-1	4.466272E+2	6.544682E-3		6.544682E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000098E-4	-2.480000E-1	4.466272E+2	6.686325E-3		6.686325E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000098E-4	-2.480000E-1	4.466272E+2	6.097249E-3		6.097249E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000098E-4	-2.480000E-1	4.466272E+2	6.294540E-3		6.294540E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000098E-4	-2.480000E-1	4.466272E+2	6.613103E-3		6.613103E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000097E-4	-2.480000E-1	4.466272E+2	6.604828E-3		6.604828E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000097E-4	-2.480000E-1	4.466272E+2	6.543319E-3		6.543319E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000097E-4	-2.480000E-1	4.466272E+2	6.121598E-3		6.121598E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000097E-4	-2.480000E-1	4.466272E+2	6.477096E-3		6.477096E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000097E-4	-2.480000E-1	4.466272E+2	6.857625E-3		6.857625E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000096E-4	-2.480000E-1	4.466272E+2	6.623566E-3		6.623566E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000096E-4	-2.480000E-1	4.466272E+2	6.625650E-3		6.625650E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000096E-4	-2.480000E-1	4.466272E+2	6.298763E-3		6.298763E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000096E-4	-2.480000E-1	4.466272E+2	6.488539E-3		6.488539E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000096E-4	-2.480000E-1	4.466272E+2	6.658248E-3		6.658248E-3		4/10/2013 10:36:05 PM
9.001440E+1		1.000095E-4	-2.480000E-1	4.466272E+2	6.935190E-3		6.935190E-3		4/10/2013 10:36:05 PM
