Symbol,Strike,Expiry,Type,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
SPY160318C00133000,133.0,2016-03-18,call,58.09,54.99,55.47,0.0,0.00%,38,38,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00133000,133.0,2016-03-18,put,0.31,0.29,0.3,0.0,0.00%,1,161,44.39%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00133000,133.0,2016-04-15,put,0.39,0.48,0.52,0.0,0.00%,32,33,40.87%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00133000,133.0,2016-06-17,call,61.5,55.31,55.8,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00133000,133.0,2016-06-17,put,0.75,1.12,1.17,0.0,0.00%,1,48,37.34%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00134000,134.0,2016-02-19,put,0.09,0.11,0.12,0.0,0.00%,64,635,50.20%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00134000,134.0,2016-03-18,put,0.32,0.29,0.3,-0.03,-8.57%,39,497,43.60%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00134000,134.0,2016-04-15,put,0.51,0.51,0.55,0.0,0.00%,11,362,40.58%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00134000,134.0,2016-06-17,put,0.48,1.16,1.22,0.0,0.00%,6,99,37.06%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00135000,135.0,2016-01-15,call,69.4,53.27,53.65,0.0,0.00%,101,11,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00135000,135.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,1,22725,150.00%,SPY,False,SPY,191.22,2016-01-14
SPY160219C00135000,135.0,2016-02-19,call,73.65,52.4,53.81,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00135000,135.0,2016-02-19,put,0.13,0.12,0.13,0.0,0.00%,731,2727,50.00%,SPY,False,SPY,191.22,2016-01-14
SPY160226P00135000,135.0,2016-02-26,put,0.16,0.16,0.18,0.05,45.45%,400,26,48.05%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00135000,135.0,2016-03-18,put,0.34,0.31,0.32,0.07,25.93%,1,8773,43.26%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00135000,135.0,2016-04-15,put,0.54,0.54,0.58,0.0,0.00%,9,126,40.26%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00135000,135.0,2016-06-17,call,55.95,53.47,53.94,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00135000,135.0,2016-06-17,put,1.11,1.23,1.3,-0.07,-5.93%,25,4617,36.99%,SPY,False,SPY,191.22,2016-01-14
SPY160916C00135000,135.0,2016-09-16,call,71.29,53.86,54.36,0.0,0.00%,1,3,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160916P00135000,135.0,2016-09-16,put,2.18,2.24,2.31,0.18,9.00%,125,5012,34.11%,SPY,False,SPY,191.22,2016-01-14
SPY160930P00135000,135.0,2016-09-30,put,2.34,2.45,2.51,0.49,26.49%,1,475,33.97%,SPY,False,SPY,191.22,2016-01-14
SPY161216C00135000,135.0,2016-12-16,call,67.25,54.4,54.91,0.0,0.00%,22,2,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY161216P00135000,135.0,2016-12-16,put,3.35,3.28,3.36,0.1,3.08%,6,5854,32.56%,SPY,False,SPY,191.22,2016-01-14
SPY170120C00135000,135.0,2017-01-20,call,67.0,54.97,55.49,0.0,0.00%,2,99,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY170120P00135000,135.0,2017-01-20,put,3.69,3.69,3.83,0.23,6.65%,482,6987,32.32%,SPY,False,SPY,191.22,2016-01-14
SPY170317C00135000,135.0,2017-03-17,call,61.11,55.04,55.59,0.0,0.00%,5,7,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY170317P00135000,135.0,2017-03-17,put,4.0,4.28,4.42,0.0,0.00%,10,108,31.61%,SPY,False,SPY,191.22,2016-01-14
SPY170616C00135000,135.0,2017-06-16,call,72.85,55.89,56.46,0.0,0.00%,5,12,15.82%,SPY,False,SPY,191.22,2016-01-14
SPY170616P00135000,135.0,2017-06-16,put,4.64,5.25,5.4,0.0,0.00%,1,231,30.80%,SPY,False,SPY,191.22,2016-01-14
SPY170915C00135000,135.0,2017-09-15,call,72.62,55.69,56.3,0.0,0.00%,1,234,13.16%,SPY,False,SPY,191.22,2016-01-14
SPY170915P00135000,135.0,2017-09-15,put,5.51,6.21,6.38,0.0,0.00%,7,210,30.26%,SPY,False,SPY,191.22,2016-01-14
SPY171215C00135000,135.0,2017-12-15,call,60.69,56.34,57.25,0.0,0.00%,2,156,16.85%,SPY,False,SPY,191.22,2016-01-14
SPY171215P00135000,135.0,2017-12-15,put,6.93,7.09,7.32,0.0,0.00%,1,4741,29.80%,SPY,False,SPY,191.22,2016-01-14
SPY180119C00135000,135.0,2018-01-19,call,57.36,56.26,57.47,0.0,0.00%,4,30,16.91%,SPY,False,SPY,191.22,2016-01-14
SPY180119P00135000,135.0,2018-01-19,put,7.15,7.29,7.59,0.0,0.00%,4,282,29.54%,SPY,False,SPY,191.22,2016-01-14
SPY181221C00135000,135.0,2018-12-21,call,61.63,56.05,60.42,0.0,0.00%,20,80,19.68%,SPY,False,SPY,191.22,2016-01-14
SPY181221P00135000,135.0,2018-12-21,put,10.2,10.16,11.14,0.0,0.00%,1,27,28.92%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00136000,136.0,2016-02-19,put,0.13,0.12,0.13,0.0,0.00%,27,740,49.12%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00136000,136.0,2016-03-18,put,0.35,0.35,0.36,-0.06,-14.63%,1,313,43.36%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00136000,136.0,2016-04-15,put,0.57,0.56,0.59,0.01,1.79%,2,55,39.67%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00136000,136.0,2016-06-17,put,1.3,1.28,1.34,0.0,0.00%,16,146,36.62%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00137000,137.0,2016-02-19,put,0.13,0.13,0.15,0.0,0.00%,35,2179,49.12%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00137000,137.0,2016-03-18,call,55.76,50.92,51.39,0.0,0.00%,55,55,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00137000,137.0,2016-03-18,put,0.36,0.35,0.36,0.05,16.13%,1,1639,42.55%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00137000,137.0,2016-04-15,put,0.61,0.62,0.63,0.13,27.08%,11,87,39.45%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00137000,137.0,2016-06-17,call,54.08,51.47,51.95,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00137000,137.0,2016-06-17,put,0.75,1.35,1.4,0.0,0.00%,1,206,36.38%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00138000,138.0,2016-02-19,put,0.14,0.14,0.15,0.0,0.00%,117,1385,48.24%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00138000,138.0,2016-03-18,call,53.38,50.04,50.5,0.0,0.00%,56,56,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00138000,138.0,2016-03-18,put,0.39,0.37,0.38,0.08,25.81%,1,1066,42.16%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00138000,138.0,2016-04-15,put,0.6,0.62,0.65,0.0,0.00%,88,114,38.99%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00138000,138.0,2016-06-17,call,54.0,50.59,51.04,0.0,0.00%,2,2,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00138000,138.0,2016-06-17,put,0.96,1.4,1.45,0.0,0.00%,30,191,36.05%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00139000,139.0,2016-02-19,put,0.15,0.14,0.15,0.0,0.00%,202,1781,47.27%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00139000,139.0,2016-03-18,put,0.41,0.4,0.41,0.15,57.69%,1,717,41.94%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00139000,139.0,2016-04-15,put,0.6,0.68,0.7,0.0,0.00%,1,23,38.84%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00139000,139.0,2016-06-17,call,62.0,49.66,50.13,0.0,0.00%,11,27,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00139000,139.0,2016-06-17,put,0.98,1.46,1.52,0.0,0.00%,68,213,35.84%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00140000,140.0,2016-01-15,call,54.45,48.27,48.65,0.0,0.00%,1,26,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00140000,140.0,2016-01-15,put,0.02,0.0,0.01,0.0,0.00%,387,25566,137.50%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00140000,140.0,2016-01-22,put,0.02,0.01,0.02,0.0,0.00%,253,3371,71.88%,SPY,False,SPY,191.22,2016-01-14
SPY160129P00140000,140.0,2016-01-29,put,0.04,0.04,0.05,0.0,0.00%,5,1084,60.16%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00140000,140.0,2016-02-19,put,0.15,0.15,0.16,0.0,0.00%,2,3473,46.78%,SPY,False,SPY,191.22,2016-01-14
SPY160226P00140000,140.0,2016-02-26,put,0.17,0.19,0.21,0.0,0.00%,1,5,44.63%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00140000,140.0,2016-03-18,call,50.95,48.1,48.58,0.0,0.00%,1,1,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00140000,140.0,2016-03-18,put,0.42,0.41,0.41,0.07,20.00%,40,19219,41.11%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00140000,140.0,2016-03-31,call,60.0,48.2,48.67,0.0,0.00%,6,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00140000,140.0,2016-03-31,put,0.56,0.5,0.55,-0.08,-12.50%,50,6089,39.67%,SPY,False,SPY,191.22,2016-01-14
SPY160415C00140000,140.0,2016-04-15,call,57.25,48.16,48.59,0.0,0.00%,30,30,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00140000,140.0,2016-04-15,put,0.68,0.7,0.73,0.0,0.00%,2,472,38.45%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00140000,140.0,2016-06-17,call,62.34,48.71,49.18,0.0,0.00%,6,13,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00140000,140.0,2016-06-17,put,1.57,1.54,1.59,0.11,7.53%,5,3051,35.61%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00140000,140.0,2016-06-30,put,1.74,1.72,1.78,0.07,4.19%,1,9,35.27%,SPY,False,SPY,191.22,2016-01-14
SPY160916C00140000,140.0,2016-09-16,call,67.37,49.21,49.62,0.0,0.00%,10,12,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160916P00140000,140.0,2016-09-16,put,2.48,2.7,2.77,0.0,0.00%,26,1532,33.08%,SPY,False,SPY,191.22,2016-01-14
SPY160930C00140000,140.0,2016-09-30,call,65.35,49.31,49.79,0.0,0.00%,7,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160930P00140000,140.0,2016-09-30,put,2.85,2.87,2.95,0.4,16.33%,1,393,32.79%,SPY,False,SPY,191.22,2016-01-14
SPY161216C00140000,140.0,2016-12-16,call,50.0,49.76,50.17,-2.87,-5.43%,1,368,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY161216P00140000,140.0,2016-12-16,put,4.0,3.97,4.08,0.49,13.96%,7,21608,32.01%,SPY,False,SPY,191.22,2016-01-14
SPY161230C00140000,140.0,2016-12-30,call,54.5,49.96,50.44,0.0,0.00%,985,985,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY161230P00140000,140.0,2016-12-30,put,3.55,3.96,4.08,0.0,0.00%,114,174,31.36%,SPY,False,SPY,191.22,2016-01-14
SPY170120C00140000,140.0,2017-01-20,call,51.24,50.44,50.94,0.0,0.00%,1,276,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY170120P00140000,140.0,2017-01-20,put,4.43,4.27,4.37,0.36,8.85%,575,7913,31.20%,SPY,False,SPY,191.22,2016-01-14
SPY170317C00140000,140.0,2017-03-17,call,68.1,50.51,51.0,0.0,0.00%,1,366,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY170317P00140000,140.0,2017-03-17,put,4.04,4.88,5.03,0.0,0.00%,158,1862,30.59%,SPY,False,SPY,191.22,2016-01-14
SPY170616C00140000,140.0,2017-06-16,call,55.43,51.42,52.04,0.0,0.00%,12,102,17.29%,SPY,False,SPY,191.22,2016-01-14
SPY170616P00140000,140.0,2017-06-16,put,5.55,6.1,6.27,0.0,0.00%,9,118,30.19%,SPY,False,SPY,191.22,2016-01-14
SPY170915C00140000,140.0,2017-09-15,call,55.0,51.77,52.41,0.0,0.00%,3,381,17.14%,SPY,False,SPY,191.22,2016-01-14
SPY170915P00140000,140.0,2017-09-15,put,6.17,7.1,7.27,0.0,0.00%,2,45,29.58%,SPY,False,SPY,191.22,2016-01-14
SPY171215C00140000,140.0,2017-12-15,call,67.67,52.1,53.05,0.0,0.00%,160,173,17.65%,SPY,False,SPY,191.22,2016-01-14
SPY171215P00140000,140.0,2017-12-15,put,7.05,8.02,8.26,0.0,0.00%,6,2658,29.13%,SPY,False,SPY,191.22,2016-01-14
SPY180119P00140000,140.0,2018-01-19,put,8.25,8.43,8.73,0.0,0.00%,2,344,29.14%,SPY,False,SPY,191.22,2016-01-14
SPY181221C00140000,140.0,2018-12-21,call,55.0,52.27,56.38,0.0,0.00%,20,294,19.55%,SPY,False,SPY,191.22,2016-01-14
SPY181221P00140000,140.0,2018-12-21,put,11.6,11.2,12.17,0.0,0.00%,12,66,28.17%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00141000,141.0,2016-01-15,call,53.95,47.27,47.65,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00141000,141.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,8,7233,134.38%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00141000,141.0,2016-02-19,put,0.16,0.17,0.18,0.0,0.00%,18,3022,46.68%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00141000,141.0,2016-03-18,call,50.19,47.38,47.85,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00141000,141.0,2016-03-18,put,0.45,0.42,0.44,0.19,73.08%,6,3039,40.87%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00141000,141.0,2016-03-31,call,50.23,47.2,48.96,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00141000,141.0,2016-03-31,put,0.22,0.53,0.58,0.0,0.00%,2,128,39.33%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00141000,141.0,2016-04-15,put,0.73,0.75,0.78,0.0,0.00%,24,155,38.26%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00141000,141.0,2016-06-17,put,1.54,1.6,1.65,0.44,40.00%,59,245,35.32%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00142000,142.0,2016-01-15,call,57.4,46.27,46.65,0.0,0.00%,950,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00142000,142.0,2016-01-15,put,0.02,0.0,0.01,0.0,0.00%,311,2613,131.25%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00142000,142.0,2016-02-19,put,0.15,0.18,0.19,0.0,0.00%,2,2119,46.09%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00142000,142.0,2016-03-18,call,49.16,46.14,46.63,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00142000,142.0,2016-03-18,put,0.48,0.45,0.47,0.08,20.00%,1,13137,40.55%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00142000,142.0,2016-03-31,call,53.38,46.05,46.62,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00142000,142.0,2016-03-31,put,0.55,0.56,0.61,0.2,57.14%,1300,82,38.94%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00142000,142.0,2016-04-15,put,0.64,0.77,0.8,0.0,0.00%,21,42,37.74%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00142000,142.0,2016-06-17,call,56.86,46.83,47.23,0.0,0.00%,173,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00142000,142.0,2016-06-17,put,1.57,1.66,1.73,0.0,0.00%,30,10277,35.11%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00143000,143.0,2016-01-15,call,56.4,45.27,45.65,0.0,0.00%,1375,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00143000,143.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,10,9645,128.13%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00143000,143.0,2016-02-19,put,0.2,0.18,0.19,0.06,42.86%,1,4114,45.12%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00143000,143.0,2016-03-18,call,48.32,45.29,45.76,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00143000,143.0,2016-03-18,put,0.5,0.46,0.47,0.05,11.11%,1,3394,39.75%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00143000,143.0,2016-03-31,call,51.69,45.28,45.79,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00143000,143.0,2016-03-31,put,0.53,0.59,0.64,0.0,0.00%,1,90,38.57%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00143000,143.0,2016-04-15,put,0.67,0.8,0.83,0.0,0.00%,72,226,37.31%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00143000,143.0,2016-06-17,call,55.91,45.83,46.25,0.0,0.00%,397,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00143000,143.0,2016-06-17,put,1.59,1.74,1.79,0.0,0.00%,1,425,34.78%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00144000,144.0,2016-01-15,call,51.0,44.27,44.65,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00144000,144.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,1566,5213,125.00%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00144000,144.0,2016-02-19,put,0.2,0.2,0.21,0.01,5.26%,1,1480,44.92%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00144000,144.0,2016-03-18,call,52.55,44.3,44.76,0.0,0.00%,51,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00144000,144.0,2016-03-18,put,0.53,0.5,0.51,0.08,17.78%,13,9112,39.58%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00144000,144.0,2016-03-31,call,47.31,44.33,44.77,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00144000,144.0,2016-03-31,put,0.5,0.66,0.69,0.0,0.00%,1000,1350,38.40%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00144000,144.0,2016-04-15,put,0.85,0.85,0.89,0.0,0.00%,70,745,37.16%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00144000,144.0,2016-06-17,call,49.3,45.1,45.52,0.0,0.00%,50,50,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00144000,144.0,2016-06-17,put,1.35,1.81,1.88,0.0,0.00%,11,191,34.61%,SPY,False,SPY,191.22,2016-01-14
SPY160630C00144000,144.0,2016-06-30,call,47.88,43.44,46.89,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00144000,144.0,2016-06-30,put,1.49,2.01,2.09,0.0,0.00%,16,183,34.28%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00145000,145.0,2016-01-15,call,60.29,43.27,43.65,0.0,0.00%,1,27,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00145000,145.0,2016-01-15,put,0.02,0.0,0.01,0.0,0.00%,281,26980,121.88%,SPY,False,SPY,191.22,2016-01-14
SPY160122P00145000,145.0,2016-01-22,put,0.02,0.02,0.03,0.0,0.00%,1347,2919,67.58%,SPY,False,SPY,191.22,2016-01-14
SPY160129P00145000,145.0,2016-01-29,put,0.08,0.05,0.06,0.0,0.00%,5,1733,55.47%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00145000,145.0,2016-02-19,put,0.21,0.19,0.21,0.02,10.53%,1,10719,43.95%,SPY,False,SPY,191.22,2016-01-14
SPY160226P00145000,145.0,2016-02-26,put,0.23,0.26,0.29,0.0,0.00%,1,357,42.48%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00145000,145.0,2016-03-18,call,58.5,43.11,43.57,0.0,0.00%,2,2,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00145000,145.0,2016-03-18,put,0.56,0.53,0.54,0.07,14.29%,24,12425,39.21%,SPY,False,SPY,191.22,2016-01-14
SPY160331C00145000,145.0,2016-03-31,call,54.34,43.31,43.63,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00145000,145.0,2016-03-31,put,0.56,0.68,0.74,0.0,0.00%,5,493,38.18%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00145000,145.0,2016-04-15,put,0.82,0.91,0.93,0.0,0.00%,5,1636,36.78%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00145000,145.0,2016-06-17,call,48.37,44.03,44.46,0.0,0.00%,1,14,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00145000,145.0,2016-06-17,put,1.98,1.89,1.95,0.6,43.48%,1,1949,34.30%,SPY,False,SPY,191.22,2016-01-14
SPY160630C00145000,145.0,2016-06-30,call,46.81,44.07,44.5,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00145000,145.0,2016-06-30,put,2.09,2.11,2.17,0.02,0.97%,3,318,34.01%,SPY,False,SPY,191.22,2016-01-14
SPY160916C00145000,145.0,2016-09-16,call,59.7,44.9,45.28,0.0,0.00%,10,150,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160916P00145000,145.0,2016-09-16,put,3.27,3.29,3.37,0.22,7.21%,5,4573,32.25%,SPY,False,SPY,191.22,2016-01-14
SPY160930C00145000,145.0,2016-09-30,call,49.29,44.79,45.24,0.0,0.00%,317,317,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160930P00145000,145.0,2016-09-30,put,3.34,3.42,3.51,0.0,0.00%,2,216,31.79%,SPY,False,SPY,191.22,2016-01-14
SPY161216C00145000,145.0,2016-12-16,call,48.37,45.39,45.81,0.0,0.00%,27,286,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY161216P00145000,145.0,2016-12-16,put,3.6,4.57,4.69,0.0,0.00%,2,9859,30.93%,SPY,False,SPY,191.22,2016-01-14
SPY161230C00145000,145.0,2016-12-30,call,50.76,45.47,45.81,0.0,0.00%,641,2309,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY161230P00145000,145.0,2016-12-30,put,4.43,4.66,4.77,0.0,0.00%,2,146,30.49%,SPY,False,SPY,191.22,2016-01-14
SPY170120C00145000,145.0,2017-01-20,call,51.15,45.99,46.42,0.0,0.00%,1,907,14.62%,SPY,False,SPY,191.22,2016-01-14
SPY170120P00145000,145.0,2017-01-20,put,5.05,5.06,5.17,0.3,6.32%,418,8174,30.53%,SPY,False,SPY,191.22,2016-01-14
SPY170317C00145000,145.0,2017-03-17,call,58.42,46.54,47.01,0.0,0.00%,1,164,17.01%,SPY,False,SPY,191.22,2016-01-14
SPY170317P00145000,145.0,2017-03-17,put,3.77,5.79,5.94,0.0,0.00%,1,167,30.05%,SPY,False,SPY,191.22,2016-01-14
SPY170616C00145000,145.0,2017-06-16,call,50.19,47.09,47.46,0.0,0.00%,33,59,17.13%,SPY,False,SPY,191.22,2016-01-14
SPY170616P00145000,145.0,2017-06-16,put,6.42,7.01,7.18,0.0,0.00%,3,278,29.49%,SPY,False,SPY,191.22,2016-01-14
SPY170915C00145000,145.0,2017-09-15,call,59.62,47.47,48.06,0.0,0.00%,390,609,17.36%,SPY,False,SPY,191.22,2016-01-14
SPY170915P00145000,145.0,2017-09-15,put,8.0,8.09,8.31,0.0,0.00%,21,84,29.00%,SPY,False,SPY,191.22,2016-01-14
SPY171215C00145000,145.0,2017-12-15,call,51.5,47.91,48.59,0.0,0.00%,5,166,17.30%,SPY,False,SPY,191.22,2016-01-14
SPY171215P00145000,145.0,2017-12-15,put,8.24,9.07,9.32,0.0,0.00%,1009,1703,28.51%,SPY,False,SPY,191.22,2016-01-14
SPY180119C00145000,145.0,2018-01-19,call,52.14,48.1,49.24,0.0,0.00%,2,3,18.03%,SPY,False,SPY,191.22,2016-01-14
SPY180119P00145000,145.0,2018-01-19,put,8.86,9.39,9.67,0.0,0.00%,40,273,28.33%,SPY,False,SPY,191.22,2016-01-14
SPY181221C00145000,145.0,2018-12-21,call,55.07,47.86,51.71,0.0,0.00%,33,53,18.45%,SPY,False,SPY,191.22,2016-01-14
SPY181221P00145000,145.0,2018-12-21,put,13.0,12.68,13.65,0.0,0.00%,3,255,27.85%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00146000,146.0,2016-01-15,call,47.2,42.14,42.52,0.0,0.00%,2,2,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00146000,146.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,30,27416,118.75%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00146000,146.0,2016-02-19,put,0.23,0.22,0.23,0.03,15.00%,1,3695,43.65%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00146000,146.0,2016-03-18,call,45.55,42.27,42.69,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160318P00146000,146.0,2016-03-18,put,0.59,0.58,0.6,0.09,18.00%,2,14364,39.21%,SPY,False,SPY,191.22,2016-01-14
SPY160331P00146000,146.0,2016-03-31,put,0.69,0.7,0.75,0.0,0.00%,1,259,37.53%,SPY,False,SPY,191.22,2016-01-14
SPY160415P00146000,146.0,2016-04-15,put,1.0,0.97,0.98,0.05,5.26%,47,395,36.49%,SPY,False,SPY,191.22,2016-01-14
SPY160617C00146000,146.0,2016-06-17,call,63.65,43.3,43.68,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160617P00146000,146.0,2016-06-17,put,1.86,1.98,2.05,0.0,0.00%,42,289,34.14%,SPY,False,SPY,191.22,2016-01-14
SPY160630C00146000,146.0,2016-06-30,call,53.99,43.17,43.57,0.0,0.00%,69,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160630P00146000,146.0,2016-06-30,put,1.58,2.17,2.23,0.0,0.00%,3,1184,33.64%,SPY,False,SPY,191.22,2016-01-14
SPY160115C00147000,147.0,2016-01-15,call,48.09,41.14,41.52,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.22,2016-01-14
SPY160115P00147000,147.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,76,12826,118.75%,SPY,False,SPY,191.22,2016-01-14
SPY160219P00147000,147.0,2016-02-19,put,0.24,0.22,0.23,0.03,14.29%,67,612,42.73%,SPY,False,SPY,191.22,2016-01-14
SPY160318C00147000,147.0,2016-03-18,call,58.8,41.57,41.86,0.0,0.00%,100,0,0.00%,SPY,False,SPY,191.22,2016-01-14
