Symbol,Strike,Expiry,Type,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
SPY161216P00035000,35.0,2016-12-16,put,0.04,0.0,0.0,0.0,0.00%,100,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00035000,35.0,2017-12-15,put,0.12,0.0,0.0,0.0,0.00%,100,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00040000,40.0,2016-01-15,call,155.0,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00040000,40.0,2016-01-15,put,0.02,0.0,0.0,0.0,0.00%,0,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00040000,40.0,2016-12-16,call,148.1,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00040000,40.0,2016-12-16,put,0.03,0.0,0.0,0.0,0.00%,125,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00040000,40.0,2017-12-15,put,0.1,0.0,0.0,0.0,0.00%,180,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00045000,45.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,1160,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00045000,45.0,2016-12-16,put,0.03,0.0,0.0,0.0,0.00%,50,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00045000,45.0,2017-12-15,put,0.07,0.0,0.0,0.0,0.00%,100,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00050000,50.0,2016-01-15,call,151.75,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00050000,50.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,321,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00050000,50.0,2016-06-17,call,154.44,0.0,0.0,0.0,0.00%,427,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00050000,50.0,2016-06-17,put,0.01,0.0,0.0,0.0,0.00%,1,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00050000,50.0,2016-12-16,call,156.0,0.0,0.0,0.0,0.00%,307,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00050000,50.0,2016-12-16,put,0.05,0.0,0.0,0.0,0.00%,100,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00050000,50.0,2017-01-20,call,145.72,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00050000,50.0,2017-01-20,put,0.06,0.0,0.0,0.0,0.00%,2,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00050000,50.0,2017-03-17,put,0.1,0.0,0.0,0.0,0.00%,90,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00050000,50.0,2017-06-16,put,0.15,0.0,0.0,0.0,0.00%,60,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170915C00050000,50.0,2017-09-15,call,141.88,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170915P00050000,50.0,2017-09-15,put,0.23,0.0,0.0,0.0,0.00%,2,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00050000,50.0,2017-12-15,put,0.18,0.0,0.0,0.0,0.00%,30,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00050000,50.0,2018-01-19,put,0.27,0.0,0.0,0.0,0.00%,10,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00050000,50.0,2018-12-21,put,0.53,0.0,0.0,0.0,0.00%,26,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00055000,55.0,2016-01-15,put,0.02,0.0,0.0,0.0,0.00%,910,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00055000,55.0,2016-06-17,put,0.03,0.0,0.0,0.0,0.00%,10,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00055000,55.0,2016-12-16,call,146.73,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00055000,55.0,2016-12-16,put,0.07,0.0,0.0,0.0,0.00%,1,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00055000,55.0,2017-01-20,put,0.1,0.0,0.0,0.0,0.00%,20,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00055000,55.0,2017-03-17,put,0.06,0.0,0.0,0.0,0.00%,10,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00055000,55.0,2017-06-16,put,0.12,0.0,0.0,0.0,0.00%,9,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00055000,55.0,2017-12-15,put,0.32,0.0,0.0,0.0,0.00%,15,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY180119C00055000,55.0,2018-01-19,call,154.0,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00055000,55.0,2018-01-19,put,0.28,0.0,0.0,0.0,0.00%,25,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00055000,55.0,2018-12-21,put,0.68,0.0,0.0,0.0,0.00%,6,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00060000,60.0,2016-01-15,call,129.25,0.0,0.0,0.0,0.00%,206,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00060000,60.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,200,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00060000,60.0,2016-06-17,call,144.62,0.0,0.0,0.0,0.00%,200,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00060000,60.0,2016-06-17,put,0.05,0.0,0.0,0.0,0.00%,0,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00060000,60.0,2016-12-16,call,146.0,0.0,0.0,0.0,0.00%,390,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00060000,60.0,2016-12-16,put,0.09,0.0,0.0,0.0,0.00%,20,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00060000,60.0,2017-01-20,call,146.07,0.0,0.0,0.0,0.00%,127,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00060000,60.0,2017-01-20,put,0.04,0.0,0.0,0.0,0.00%,1,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00060000,60.0,2017-03-17,put,0.17,0.0,0.0,0.0,0.00%,25,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00060000,60.0,2017-06-16,put,0.42,0.0,0.0,0.0,0.00%,0,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00060000,60.0,2017-12-15,put,0.39,0.0,0.0,0.0,0.00%,20,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY180119C00060000,60.0,2018-01-19,call,144.77,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00060000,60.0,2018-12-21,put,0.95,0.0,0.0,0.0,0.00%,2,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00065000,65.0,2016-01-15,put,0.02,0.0,0.0,0.0,0.00%,1294,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00065000,65.0,2016-06-17,put,0.04,0.0,0.0,0.0,0.00%,1,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00065000,65.0,2016-09-16,put,0.09,0.0,0.0,0.0,0.00%,10,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00065000,65.0,2016-12-16,call,141.23,0.0,0.0,0.0,0.00%,114,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00065000,65.0,2016-12-16,put,0.11,0.0,0.0,0.0,0.00%,50,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00065000,65.0,2017-01-20,call,140.8,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00065000,65.0,2017-01-20,put,0.1,0.0,0.0,0.0,0.00%,1,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00065000,65.0,2017-03-17,put,0.57,0.0,0.0,0.0,0.00%,0,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00065000,65.0,2017-06-16,put,0.48,0.0,0.0,0.0,0.00%,100,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00065000,65.0,2017-12-15,put,0.4,0.0,0.0,0.0,0.00%,4,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00065000,65.0,2018-01-19,put,0.52,0.0,0.0,0.0,0.00%,6,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00065000,65.0,2018-12-21,put,1.1,0.0,0.0,0.0,0.00%,3,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00070000,70.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,652,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00070000,70.0,2016-06-17,put,0.06,0.0,0.0,0.0,0.00%,190,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00070000,70.0,2016-09-16,put,0.1,0.0,0.0,0.0,0.00%,40,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00070000,70.0,2016-12-16,call,136.21,0.0,0.0,0.0,0.00%,12,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00070000,70.0,2016-12-16,put,0.15,0.0,0.0,0.0,0.00%,1,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00070000,70.0,2017-01-20,call,135.8,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00070000,70.0,2017-01-20,put,0.21,0.0,0.0,0.0,0.00%,10,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00070000,70.0,2017-03-17,put,0.2,0.0,0.0,0.0,0.00%,17,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00070000,70.0,2017-06-16,put,0.33,0.0,0.0,0.0,0.00%,4,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00070000,70.0,2017-12-15,put,0.71,0.0,0.0,0.0,0.00%,16,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00070000,70.0,2018-01-19,put,0.59,0.0,0.0,0.0,0.00%,10,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00070000,70.0,2018-12-21,put,1.52,0.0,0.0,0.0,0.00%,6,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00075000,75.0,2016-01-15,call,127.97,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00075000,75.0,2016-01-15,put,0.02,0.0,0.0,0.0,0.00%,120,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00075000,75.0,2016-06-17,call,131.7,0.0,0.0,0.0,0.00%,10,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00075000,75.0,2016-06-17,put,0.07,0.0,0.0,0.0,0.00%,55,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00075000,75.0,2016-09-16,put,0.12,0.0,0.0,0.0,0.00%,49,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00075000,75.0,2016-12-16,put,0.26,0.0,0.0,0.0,0.00%,60,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00075000,75.0,2017-01-20,call,130.85,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00075000,75.0,2017-01-20,put,0.33,0.0,0.0,0.0,0.00%,5,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00075000,75.0,2017-03-17,put,0.74,0.0,0.0,0.0,0.00%,0,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00075000,75.0,2017-06-16,put,0.41,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00075000,75.0,2017-12-15,put,0.97,0.0,0.0,0.0,0.00%,5,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00075000,75.0,2018-01-19,put,0.9,0.0,0.0,0.0,0.00%,50,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00075000,75.0,2018-12-21,put,1.75,0.0,0.0,0.0,0.00%,2,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00080000,80.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,300,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00080000,80.0,2016-02-19,call,115.4,0.0,0.0,0.0,0.00%,71,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00080000,80.0,2016-02-19,put,0.01,0.0,0.0,0.0,0.00%,339,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00080000,80.0,2016-03-18,put,0.03,0.0,0.0,0.0,0.00%,650,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00080000,80.0,2016-06-17,put,0.1,0.0,0.0,0.0,0.00%,9,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00080000,80.0,2016-09-16,put,0.11,0.0,0.0,0.0,0.00%,1,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00080000,80.0,2016-12-16,put,0.33,0.0,0.0,0.0,0.00%,10,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00080000,80.0,2017-01-20,call,125.85,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00080000,80.0,2017-01-20,put,0.4,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00080000,80.0,2017-03-17,put,0.45,0.0,0.0,0.0,0.00%,25,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00080000,80.0,2017-06-16,put,0.69,0.0,0.0,0.0,0.00%,8,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00080000,80.0,2017-12-15,put,1.25,0.0,0.0,0.0,0.00%,4,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00080000,80.0,2018-01-19,put,1.15,0.0,0.0,0.0,0.00%,10,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00080000,80.0,2018-12-21,put,2.3,0.0,0.0,0.0,0.00%,6,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00081000,81.0,2016-02-19,put,0.01,0.0,0.0,0.0,0.00%,65,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00082000,82.0,2016-02-19,put,0.01,0.0,0.0,0.0,0.00%,165,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00083000,83.0,2016-02-19,call,109.25,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00083000,83.0,2016-02-19,put,0.01,0.0,0.0,0.0,0.00%,24,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00084000,84.0,2016-02-19,call,111.4,0.0,0.0,0.0,0.00%,75,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00084000,84.0,2016-02-19,put,0.01,0.0,0.0,0.0,0.00%,165,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00085000,85.0,2016-01-15,call,121.9,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00085000,85.0,2016-01-15,put,0.07,0.0,0.0,0.0,0.00%,70,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00085000,85.0,2016-02-19,call,108.85,0.0,0.0,0.0,0.00%,61,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00085000,85.0,2016-02-19,put,0.01,0.0,0.0,0.0,0.00%,24,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00085000,85.0,2016-03-18,put,0.04,0.0,0.0,0.0,0.00%,100,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00085000,85.0,2016-06-17,put,0.09,0.0,0.0,0.0,0.00%,100,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00085000,85.0,2016-09-16,put,0.2,0.0,0.0,0.0,0.00%,41,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00085000,85.0,2016-12-16,call,124.63,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00085000,85.0,2016-12-16,put,0.4,0.0,0.0,0.0,0.00%,4,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00085000,85.0,2017-01-20,call,121.0,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00085000,85.0,2017-01-20,put,0.48,0.0,0.0,0.0,0.00%,258,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00085000,85.0,2017-03-17,put,0.74,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00085000,85.0,2017-06-16,put,0.55,0.0,0.0,0.0,0.00%,50,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170915P00085000,85.0,2017-09-15,put,1.12,0.0,0.0,0.0,0.00%,5,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00085000,85.0,2017-12-15,put,1.12,0.0,0.0,0.0,0.00%,3,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY180119C00085000,85.0,2018-01-19,call,120.9,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00085000,85.0,2018-01-19,put,1.31,0.0,0.0,0.0,0.00%,10,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00085000,85.0,2018-12-21,put,2.7,0.0,0.0,0.0,0.00%,5,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00086000,86.0,2016-02-19,put,0.01,0.0,0.0,0.0,0.00%,50,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00087000,87.0,2016-02-19,put,0.03,0.0,0.0,0.0,0.00%,66,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00088000,88.0,2016-02-19,call,111.04,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00088000,88.0,2016-02-19,put,0.02,0.0,0.0,0.0,0.00%,100,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00089000,89.0,2016-02-19,put,0.02,0.0,0.0,0.0,0.00%,46,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115C00090000,90.0,2016-01-15,call,115.9,0.0,0.0,0.0,0.00%,195,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00090000,90.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,403,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00090000,90.0,2016-02-19,put,0.02,0.0,0.0,0.0,0.00%,2,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00090000,90.0,2016-03-18,put,0.05,0.0,0.0,0.0,0.00%,100,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00090000,90.0,2016-06-17,put,0.16,0.0,0.0,0.0,0.00%,64,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00090000,90.0,2016-09-16,put,0.3,0.0,0.0,0.0,0.00%,32,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00090000,90.0,2016-12-16,call,112.16,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00090000,90.0,2016-12-16,put,0.42,0.0,0.0,0.0,0.00%,126,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00090000,90.0,2017-01-20,call,116.0,0.0,0.0,0.0,0.00%,4,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00090000,90.0,2017-01-20,put,0.58,0.0,0.0,0.0,0.00%,346,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00090000,90.0,2017-03-17,put,0.71,0.0,0.0,0.0,0.00%,15,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170616C00090000,90.0,2017-06-16,call,116.05,0.0,0.0,0.0,0.00%,19,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00090000,90.0,2017-06-16,put,1.08,0.0,0.0,0.0,0.00%,5,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170915P00090000,90.0,2017-09-15,put,1.2,0.0,0.0,0.0,0.00%,2,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY171215C00090000,90.0,2017-12-15,call,115.9,0.0,0.0,0.0,0.00%,43,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00090000,90.0,2017-12-15,put,1.74,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY180119C00090000,90.0,2018-01-19,call,106.8,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY180119P00090000,90.0,2018-01-19,put,1.67,0.0,0.0,0.0,0.00%,4,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY181221P00090000,90.0,2018-12-21,put,2.92,0.0,0.0,0.0,0.00%,4,0,6.25%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00091000,91.0,2016-02-19,put,0.02,0.0,0.0,0.0,0.00%,229,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00092000,92.0,2016-02-19,put,0.02,0.0,0.0,0.0,0.00%,24,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00092000,92.0,2016-12-16,call,100.89,0.0,0.0,0.0,0.00%,0,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00092000,92.0,2016-12-16,put,0.65,0.0,0.0,0.0,0.00%,5,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00093000,93.0,2016-02-19,call,102.41,0.0,0.0,0.0,0.00%,69,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00093000,93.0,2016-02-19,put,0.02,0.0,0.0,0.0,0.00%,48,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219C00094000,94.0,2016-02-19,call,98.77,0.0,0.0,0.0,0.00%,500,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00094000,94.0,2016-02-19,put,0.02,0.0,0.0,0.0,0.00%,558,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160115P00095000,95.0,2016-01-15,put,0.01,0.0,0.0,0.0,0.00%,125,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160219P00095000,95.0,2016-02-19,put,0.02,0.0,0.0,0.0,0.00%,153,0,50.00%,SPY,False,SPY,191.93,2016-01-15
SPY160318P00095000,95.0,2016-03-18,put,0.05,0.0,0.0,0.0,0.00%,25,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617C00095000,95.0,2016-06-17,call,109.86,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160617P00095000,95.0,2016-06-17,put,0.19,0.0,0.0,0.0,0.00%,5,0,25.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916C00095000,95.0,2016-09-16,call,111.24,0.0,0.0,0.0,0.00%,42,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY160916P00095000,95.0,2016-09-16,put,0.37,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY161216C00095000,95.0,2016-12-16,call,106.94,0.0,0.0,0.0,0.00%,8,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY161216P00095000,95.0,2016-12-16,put,0.61,0.0,0.0,0.0,0.00%,353,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170120C00095000,95.0,2017-01-20,call,96.0,0.0,0.0,0.0,0.00%,3,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170120P00095000,95.0,2017-01-20,put,0.72,0.0,0.0,0.0,0.00%,311,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170317P00095000,95.0,2017-03-17,put,0.93,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170616C00095000,95.0,2017-06-16,call,109.85,0.0,0.0,0.0,0.00%,2,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY170616P00095000,95.0,2017-06-16,put,1.32,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY170915P00095000,95.0,2017-09-15,put,1.54,0.0,0.0,0.0,0.00%,1,0,12.50%,SPY,False,SPY,191.93,2016-01-15
SPY171215C00095000,95.0,2017-12-15,call,93.7,0.0,0.0,0.0,0.00%,1,0,0.00%,SPY,False,SPY,191.93,2016-01-15
SPY171215P00095000,95.0,2017-12-15,put,2.07,0.0,0.0,0.0,0.00%,10,0,12.50%,SPY,False,SPY,191.93,2016-01-15
