Symbol,Strike,Expiry,Type,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
SPY171215C00010000,10.0,2017-12-15,call,197.5,183.2,185.76,0.0,0.00%,1,1,104.40%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00010000,10.0,2017-12-15,put,0.03,0.01,0.09,0.0,0.00%,5,33087,80.08%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00015000,15.0,2016-12-16,call,191.0,178.87,179.73,0.0,0.00%,390,0,117.38%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00015000,15.0,2016-12-16,put,0.02,0.0,0.04,0.0,0.00%,100,8411,89.84%,SPY,False,SPY,193.94,2016-01-13
SPY171215C00015000,15.0,2017-12-15,call,191.0,178.2,180.76,0.0,0.00%,65,0,88.57%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00015000,15.0,2017-12-15,put,0.04,0.0,0.09,0.0,0.00%,10,1546,67.58%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00020000,20.0,2016-12-16,call,174.07,173.87,174.73,0.0,0.00%,0,0,103.42%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00020000,20.0,2016-12-16,put,0.02,0.0,0.04,0.0,0.00%,100,18706,79.69%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00020000,20.0,2017-12-15,put,0.06,0.0,0.1,0.0,0.00%,5,1121,60.55%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00025000,25.0,2016-12-16,put,0.02,0.0,0.05,0.0,0.00%,15,2703,73.44%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00025000,25.0,2017-12-15,put,0.13,0.0,0.12,0.0,0.00%,0,1060,55.47%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00030000,30.0,2016-12-16,put,0.03,0.0,0.05,0.0,0.00%,40,5032,66.80%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00030000,30.0,2017-12-15,put,0.1,0.0,0.13,0.0,0.00%,200,891,50.88%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00035000,35.0,2016-12-16,put,0.04,0.0,0.06,0.0,0.00%,100,6249,62.11%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00035000,35.0,2017-12-15,put,0.12,0.02,0.16,0.0,0.00%,100,410,51.76%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00040000,40.0,2016-01-15,call,155.0,154.59,154.82,0.0,0.00%,0,0,922.27%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00040000,40.0,2016-01-15,put,0.02,0.0,0.01,0.0,0.00%,0,1661,525.00%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00040000,40.0,2016-12-16,call,148.1,152.78,155.84,0.0,0.00%,0,0,71.88%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00040000,40.0,2016-12-16,put,0.06,0.0,0.06,0.0,0.00%,87,4279,57.42%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00040000,40.0,2017-12-15,put,0.1,0.03,0.19,0.0,0.00%,180,900,48.83%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00045000,45.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,1160,3645,487.50%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00045000,45.0,2016-12-16,put,0.02,0.02,0.07,0.0,0.00%,4,3760,55.47%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00045000,45.0,2017-12-15,put,0.07,0.06,0.23,0.0,0.00%,100,713,46.39%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00050000,50.0,2016-01-15,call,151.75,144.54,144.77,0.0,0.00%,0,0,785.94%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00050000,50.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,321,4038,450.00%,SPY,False,SPY,193.94,2016-01-13
SPY160617C00050000,50.0,2016-06-17,call,154.44,144.3,144.84,0.0,0.00%,427,0,104.44%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00050000,50.0,2016-06-17,put,0.03,0.0,0.03,0.0,0.00%,5,4125,67.97%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00050000,50.0,2016-12-16,call,156.0,143.98,144.59,0.0,0.00%,307,0,61.04%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00050000,50.0,2016-12-16,put,0.08,0.02,0.08,0.0,0.00%,1,90170,51.95%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00050000,50.0,2017-01-20,call,145.72,144.04,144.67,0.0,0.00%,4,0,59.81%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00050000,50.0,2017-01-20,put,0.06,0.01,0.1,0.0,0.00%,2,118,50.00%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00050000,50.0,2017-03-17,put,0.1,0.03,0.12,0.0,0.00%,90,112,50.88%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00050000,50.0,2017-06-16,put,0.15,0.06,0.16,0.0,0.00%,60,71,47.85%,SPY,False,SPY,193.94,2016-01-13
SPY170915C00050000,50.0,2017-09-15,call,141.88,144.11,144.95,0.0,0.00%,2,3,50.90%,SPY,False,SPY,193.94,2016-01-13
SPY170915P00050000,50.0,2017-09-15,put,0.23,0.14,0.2,0.0,0.00%,2,10,45.41%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00050000,50.0,2017-12-15,put,0.25,0.2,0.26,0.0,0.00%,20,10562,43.85%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00050000,50.0,2018-01-19,put,0.2,0.14,0.31,0.0,0.00%,10,20,43.85%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00050000,50.0,2018-12-21,put,0.52,0.4,0.63,0.0,0.00%,10,57,40.50%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00055000,55.0,2016-01-15,put,0.02,0.0,0.01,0.0,0.00%,910,5656,425.00%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00055000,55.0,2016-06-17,put,0.03,0.0,0.03,0.0,0.00%,10,6687,63.28%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00055000,55.0,2016-12-16,call,146.73,139.03,139.64,0.0,0.00%,0,0,58.55%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00055000,55.0,2016-12-16,put,0.05,0.03,0.1,0.0,0.00%,10,14773,52.25%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00055000,55.0,2017-01-20,put,0.13,0.03,0.12,0.0,0.00%,10,2071,50.78%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00055000,55.0,2017-03-17,put,0.06,0.05,0.14,0.0,0.00%,10,10,48.24%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00055000,55.0,2017-06-16,put,0.12,0.1,0.19,0.0,0.00%,9,109,45.56%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00055000,55.0,2017-12-15,put,0.31,0.21,0.37,0.0,0.00%,116,2548,42.97%,SPY,False,SPY,193.94,2016-01-13
SPY180119C00055000,55.0,2018-01-19,call,154.0,138.48,140.56,0.0,0.00%,1,1,53.28%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00055000,55.0,2018-01-19,put,0.28,0.23,0.39,0.0,0.00%,25,65,42.29%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00055000,55.0,2018-12-21,put,0.68,0.54,0.83,0.0,0.00%,6,48,39.60%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00060000,60.0,2016-01-15,call,144.72,134.71,135.0,0.0,0.00%,1,0,714.84%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00060000,60.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,200,3320,387.50%,SPY,False,SPY,193.94,2016-01-13
SPY160617C00060000,60.0,2016-06-17,call,144.62,134.02,134.53,0.0,0.00%,200,0,81.74%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00060000,60.0,2016-06-17,put,0.05,0.0,0.06,0.0,0.00%,0,3743,63.28%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00060000,60.0,2016-12-16,call,146.0,134.03,134.65,0.0,0.00%,390,0,54.83%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00060000,60.0,2016-12-16,put,0.1,0.05,0.12,0.0,0.00%,40,16752,49.81%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00060000,60.0,2017-01-20,call,146.07,133.6,135.28,0.0,0.00%,127,0,54.25%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00060000,60.0,2017-01-20,put,0.04,0.09,0.14,0.0,0.00%,1,661,48.34%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00060000,60.0,2017-03-17,put,0.18,0.09,0.18,0.0,0.00%,25,427,46.48%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00060000,60.0,2017-06-16,put,0.42,0.15,0.25,0.0,0.00%,0,316,44.14%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00060000,60.0,2017-12-15,put,0.39,0.31,0.47,0.0,0.00%,20,2095,41.63%,SPY,False,SPY,193.94,2016-01-13
SPY180119C00060000,60.0,2018-01-19,call,144.77,133.48,135.57,0.0,0.00%,1,0,49.88%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00060000,60.0,2018-12-21,put,0.95,0.72,1.06,0.0,0.00%,6,40,38.70%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00065000,65.0,2016-01-15,put,0.02,0.0,0.01,0.0,0.00%,1294,2813,362.50%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00065000,65.0,2016-06-17,put,0.04,0.02,0.05,0.0,0.00%,1,2832,59.77%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00065000,65.0,2016-09-16,put,0.09,0.04,0.09,0.0,0.00%,10,416,50.78%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00065000,65.0,2016-12-16,call,141.23,129.0,129.6,0.0,0.00%,114,0,50.10%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00065000,65.0,2016-12-16,put,0.11,0.08,0.15,0.0,0.00%,50,4203,47.85%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00065000,65.0,2017-01-20,call,140.8,128.6,130.29,0.0,0.00%,4,1,50.83%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00065000,65.0,2017-01-20,put,0.1,0.12,0.18,0.0,0.00%,1,180,46.63%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00065000,65.0,2017-03-17,put,0.57,0.13,0.23,0.0,0.00%,0,44,44.92%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00065000,65.0,2017-06-16,put,0.48,0.22,0.31,0.0,0.00%,100,115,42.53%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00065000,65.0,2017-12-15,put,0.4,0.42,0.6,0.0,0.00%,4,620,40.50%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00065000,65.0,2018-01-19,put,0.52,0.45,0.65,0.0,0.00%,6,46,40.06%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00065000,65.0,2018-12-21,put,1.1,0.95,1.31,0.0,0.00%,7,24,37.74%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00070000,70.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,652,5200,343.75%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00070000,70.0,2016-06-17,put,0.06,0.02,0.05,0.0,0.00%,190,4355,56.06%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00070000,70.0,2016-09-16,put,0.1,0.06,0.11,0.0,0.00%,40,107,50.39%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00070000,70.0,2016-12-16,call,136.21,124.04,124.66,0.0,0.00%,12,0,54.25%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00070000,70.0,2016-12-16,put,0.15,0.12,0.19,0.0,0.00%,1,9093,46.14%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00070000,70.0,2017-01-20,call,135.8,123.6,125.3,0.0,0.00%,4,1,58.86%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00070000,70.0,2017-01-20,put,0.18,0.14,0.22,0.0,0.00%,20,944,44.82%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00070000,70.0,2017-03-17,put,0.2,0.19,0.28,0.0,0.00%,17,237,43.21%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00070000,70.0,2017-06-16,put,0.33,0.31,0.39,0.0,0.00%,4,221,41.19%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00070000,70.0,2017-12-15,put,0.72,0.53,0.74,0.0,0.00%,2,2505,39.33%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00070000,70.0,2018-01-19,put,0.59,0.58,0.8,0.0,0.00%,10,22,38.90%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00070000,70.0,2018-12-21,put,1.52,1.26,1.57,0.0,0.00%,6,43,36.72%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00075000,75.0,2016-01-15,call,127.97,119.41,119.61,0.0,0.00%,1,0,542.58%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00075000,75.0,2016-01-15,put,0.02,0.0,0.01,0.0,0.00%,120,2929,325.00%,SPY,False,SPY,193.94,2016-01-13
SPY160617C00075000,75.0,2016-06-17,call,131.7,119.28,119.77,0.0,0.00%,10,10,73.73%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00075000,75.0,2016-06-17,put,0.09,0.03,0.06,0.0,0.00%,23,11541,53.71%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00075000,75.0,2016-09-16,put,0.12,0.09,0.13,0.0,0.00%,49,732,48.15%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00075000,75.0,2016-12-16,put,0.26,0.16,0.22,0.0,0.00%,60,3100,44.04%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00075000,75.0,2017-01-20,call,130.85,118.6,120.31,0.0,0.00%,4,1,55.30%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00075000,75.0,2017-01-20,put,0.18,0.19,0.27,0.0,0.00%,1,403,43.16%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00075000,75.0,2017-03-17,put,0.74,0.27,0.35,0.0,0.00%,0,100,41.80%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00075000,75.0,2017-06-16,put,0.41,0.41,0.49,0.0,0.00%,1,5,39.97%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00075000,75.0,2017-12-15,put,1.0,0.67,0.9,0.0,0.00%,5,656,38.18%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00075000,75.0,2018-01-19,put,0.9,0.73,0.97,0.0,0.00%,50,113,37.78%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00075000,75.0,2018-12-21,put,1.75,1.56,1.84,0.0,0.00%,2,13,35.65%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00080000,80.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,300,2385,300.00%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00080000,80.0,2016-02-19,call,115.4,114.41,114.7,0.0,0.00%,71,71,145.80%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00080000,80.0,2016-02-19,put,0.01,0.0,0.01,0.0,0.00%,339,627,84.38%,SPY,False,SPY,193.94,2016-01-13
SPY160318P00080000,80.0,2016-03-18,put,0.02,0.01,0.02,-0.01,-33.33%,500,2699,69.53%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00080000,80.0,2016-06-17,put,0.11,0.04,0.08,0.0,0.00%,10,4124,51.76%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00080000,80.0,2016-09-16,put,0.11,0.12,0.17,0.0,0.00%,1,601,46.63%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00080000,80.0,2016-12-16,put,0.33,0.22,0.28,0.0,0.00%,10,2869,42.68%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00080000,80.0,2017-01-20,call,125.85,113.6,115.31,0.0,0.00%,4,1,51.88%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00080000,80.0,2017-01-20,put,0.42,0.26,0.34,0.0,0.00%,11,699,41.80%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00080000,80.0,2017-03-17,put,0.45,0.36,0.44,0.0,0.00%,25,45,40.55%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00080000,80.0,2017-06-16,put,0.69,0.53,0.61,0.0,0.00%,8,13,38.84%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00080000,80.0,2017-12-15,put,1.11,0.86,1.1,0.0,0.00%,6,239,37.20%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00080000,80.0,2018-01-19,put,0.95,0.94,1.17,0.0,0.00%,30,37,36.74%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00080000,80.0,2018-12-21,put,2.05,1.89,2.17,0.0,0.00%,1,7,34.75%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00081000,81.0,2016-02-19,put,0.01,0.0,0.01,0.0,0.00%,65,431,82.81%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00082000,82.0,2016-02-19,put,0.01,0.0,0.01,0.0,0.00%,165,391,81.25%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00083000,83.0,2016-02-19,call,109.25,111.43,111.77,0.0,0.00%,1,0,141.89%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00083000,83.0,2016-02-19,put,0.01,0.0,0.01,0.0,0.00%,65,208,81.25%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00084000,84.0,2016-02-19,call,111.4,110.48,110.78,0.0,0.00%,75,75,141.06%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00084000,84.0,2016-02-19,put,0.01,0.0,0.01,0.0,0.00%,165,4805,79.69%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00085000,85.0,2016-01-15,call,121.9,108.4,110.7,0.0,0.00%,0,0,482.03%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00085000,85.0,2016-01-15,put,0.07,0.0,0.01,0.0,0.00%,70,1973,281.25%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00085000,85.0,2016-02-19,call,108.85,109.44,109.74,0.0,0.00%,61,61,137.89%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00085000,85.0,2016-02-19,put,0.01,0.0,0.01,0.0,0.00%,3,2913,78.13%,SPY,False,SPY,193.94,2016-01-13
SPY160318P00085000,85.0,2016-03-18,put,0.04,0.02,0.03,0.0,0.00%,100,3647,68.36%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00085000,85.0,2016-06-17,put,0.09,0.07,0.1,-0.2,-68.97%,100,1117,50.39%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00085000,85.0,2016-09-16,put,0.2,0.17,0.21,0.0,0.00%,41,352,44.92%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00085000,85.0,2016-12-16,call,124.63,109.07,109.69,0.0,0.00%,0,1,45.04%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00085000,85.0,2016-12-16,put,0.4,0.29,0.35,0.0,0.00%,4,2395,41.31%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00085000,85.0,2017-01-20,call,121.0,108.7,110.32,0.0,0.00%,4,1,48.78%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00085000,85.0,2017-01-20,put,0.47,0.34,0.42,0.0,0.00%,50,1492,40.45%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00085000,85.0,2017-03-17,put,0.74,0.46,0.54,0.0,0.00%,1,205,39.28%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00085000,85.0,2017-06-16,put,0.55,0.67,0.76,0.0,0.00%,50,53,37.84%,SPY,False,SPY,193.94,2016-01-13
SPY170915P00085000,85.0,2017-09-15,put,1.0,0.9,0.98,0.0,0.00%,10,30,36.59%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00085000,85.0,2017-12-15,put,1.12,1.08,1.32,0.0,0.00%,3,1963,36.20%,SPY,False,SPY,193.94,2016-01-13
SPY180119C00085000,85.0,2018-01-19,call,120.9,108.52,110.6,0.0,0.00%,4,0,36.34%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00085000,85.0,2018-01-19,put,1.31,1.18,1.41,0.0,0.00%,10,14,35.82%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00085000,85.0,2018-12-21,put,2.7,2.2,2.78,0.0,0.00%,5,5,34.66%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00086000,86.0,2016-02-19,put,0.02,0.0,0.01,0.0,0.00%,66,1295,78.13%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00087000,87.0,2016-02-19,put,0.03,0.0,0.01,0.0,0.00%,66,371,76.56%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00088000,88.0,2016-02-19,call,111.04,106.44,106.74,0.0,0.00%,1,1,132.67%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00088000,88.0,2016-02-19,put,0.02,0.0,0.02,0.0,0.00%,1747,1771,79.69%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00089000,89.0,2016-02-19,put,0.02,0.0,0.02,0.0,0.00%,1014,1081,78.13%,SPY,False,SPY,193.94,2016-01-13
SPY160115C00090000,90.0,2016-01-15,call,115.9,104.4,104.63,0.0,0.00%,195,0,447.46%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00090000,90.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,403,6140,262.50%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00090000,90.0,2016-02-19,put,0.02,0.01,0.02,0.0,0.00%,2658,949,80.47%,SPY,False,SPY,193.94,2016-01-13
SPY160318P00090000,90.0,2016-03-18,put,0.05,0.03,0.04,0.0,0.00%,100,4820,66.02%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00090000,90.0,2016-06-17,put,0.16,0.08,0.1,0.0,0.00%,64,6861,48.05%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00090000,90.0,2016-09-16,put,0.18,0.22,0.26,0.0,0.00%,1,473,43.31%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00090000,90.0,2016-12-16,call,112.16,104.05,104.65,0.0,0.00%,4,4,41.72%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00090000,90.0,2016-12-16,put,0.42,0.38,0.44,0.0,0.00%,126,7364,40.09%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00090000,90.0,2017-01-20,call,116.0,103.7,105.34,0.0,0.00%,4,1,45.91%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00090000,90.0,2017-01-20,put,0.65,0.44,0.52,0.0,0.00%,4,3788,39.23%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00090000,90.0,2017-03-17,put,0.71,0.59,0.67,0.0,0.00%,15,41,38.18%,SPY,False,SPY,193.94,2016-01-13
SPY170616C00090000,90.0,2017-06-16,call,116.05,104.51,105.25,0.0,0.00%,19,0,38.42%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00090000,90.0,2017-06-16,put,0.92,0.83,0.92,0.0,0.00%,5,41,36.74%,SPY,False,SPY,193.94,2016-01-13
SPY170915P00090000,90.0,2017-09-15,put,1.2,1.12,1.2,0.0,0.00%,2,568,35.71%,SPY,False,SPY,193.94,2016-01-13
SPY171215C00090000,90.0,2017-12-15,call,115.9,103.93,105.45,0.0,0.00%,43,0,34.09%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00090000,90.0,2017-12-15,put,1.45,1.34,1.58,0.0,0.00%,50,319,35.29%,SPY,False,SPY,193.94,2016-01-13
SPY180119C00090000,90.0,2018-01-19,call,106.8,102.35,106.98,0.0,0.00%,2,4,39.69%,SPY,False,SPY,193.94,2016-01-13
SPY180119P00090000,90.0,2018-01-19,put,1.67,1.47,1.69,0.0,0.00%,4,21,34.95%,SPY,False,SPY,193.94,2016-01-13
SPY181221P00090000,90.0,2018-12-21,put,3.0,2.62,3.11,0.0,0.00%,30,145,33.53%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00091000,91.0,2016-02-19,put,0.02,0.0,0.02,0.0,0.00%,946,992,76.56%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00092000,92.0,2016-02-19,put,0.02,0.01,0.02,0.0,0.00%,24,1591,78.13%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00092000,92.0,2016-12-16,call,100.89,102.01,102.57,0.0,0.00%,0,0,39.62%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00092000,92.0,2016-12-16,put,0.65,0.42,0.48,0.0,0.00%,5,1767,39.60%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00093000,93.0,2016-02-19,call,102.41,101.44,101.73,0.0,0.00%,69,69,124.17%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00093000,93.0,2016-02-19,put,0.02,0.01,0.02,0.0,0.00%,860,734,77.34%,SPY,False,SPY,193.94,2016-01-13
SPY160219C00094000,94.0,2016-02-19,call,98.77,100.58,100.91,0.0,0.00%,500,500,127.25%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00094000,94.0,2016-02-19,put,0.02,0.01,0.02,0.0,0.00%,775,728,75.78%,SPY,False,SPY,193.94,2016-01-13
SPY160115P00095000,95.0,2016-01-15,put,0.01,0.0,0.01,0.0,0.00%,125,6989,243.75%,SPY,False,SPY,193.94,2016-01-13
SPY160219P00095000,95.0,2016-02-19,put,0.02,0.01,0.02,0.0,0.00%,153,49,75.00%,SPY,False,SPY,193.94,2016-01-13
SPY160318P00095000,95.0,2016-03-18,put,0.05,0.03,0.05,0.0,0.00%,1,3565,62.50%,SPY,False,SPY,193.94,2016-01-13
SPY160617C00095000,95.0,2016-06-17,call,109.86,99.11,99.59,0.0,0.00%,2,2,53.32%,SPY,False,SPY,193.94,2016-01-13
SPY160617P00095000,95.0,2016-06-17,put,0.19,0.11,0.14,0.0,0.00%,5,3267,46.78%,SPY,False,SPY,193.94,2016-01-13
SPY160916C00095000,95.0,2016-09-16,call,111.24,99.37,99.9,0.0,0.00%,42,0,49.32%,SPY,False,SPY,193.94,2016-01-13
SPY160916P00095000,95.0,2016-09-16,put,0.35,0.28,0.32,0.0,0.00%,1,1614,41.75%,SPY,False,SPY,193.94,2016-01-13
SPY161216C00095000,95.0,2016-12-16,call,106.94,99.36,99.94,0.0,0.00%,8,8,42.08%,SPY,False,SPY,193.94,2016-01-13
SPY161216P00095000,95.0,2016-12-16,put,0.6,0.49,0.55,0.0,0.00%,355,41646,38.94%,SPY,False,SPY,193.94,2016-01-13
SPY170120C00095000,95.0,2017-01-20,call,106.85,99.55,100.15,0.0,0.00%,3,3,41.63%,SPY,False,SPY,193.94,2016-01-13
SPY170120P00095000,95.0,2017-01-20,put,0.66,0.57,0.65,0.0,0.00%,433,2127,38.16%,SPY,False,SPY,193.94,2016-01-13
SPY170317P00095000,95.0,2017-03-17,put,0.95,0.75,0.82,0.0,0.00%,2,31,37.11%,SPY,False,SPY,193.94,2016-01-13
SPY170616C00095000,95.0,2017-06-16,call,109.85,99.54,100.24,0.0,0.00%,2,2,35.96%,SPY,False,SPY,193.94,2016-01-13
SPY170616P00095000,95.0,2017-06-16,put,1.32,1.05,1.13,0.0,0.00%,1,24,35.85%,SPY,False,SPY,193.94,2016-01-13
SPY170915P00095000,95.0,2017-09-15,put,1.54,1.37,1.45,0.0,0.00%,1,3,34.83%,SPY,False,SPY,193.94,2016-01-13
SPY171215C00095000,95.0,2017-12-15,call,93.7,98.94,100.37,0.0,0.00%,1,1,31.57%,SPY,False,SPY,193.94,2016-01-13
SPY171215P00095000,95.0,2017-12-15,put,1.6,1.64,1.88,0.0,0.00%,1001,2647,34.42%,SPY,False,SPY,193.94,2016-01-13
SPY180119C00095000,95.0,2018-01-19,call,107.21,99.42,100.83,0.0,0.00%,1,1,33.01%,SPY,False,SPY,193.94,2016-01-13
